point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
113,1765821901.2653286,0.6518739368416718,0.0795328948658179,0.1910258971613568,0.651966543995879,0.0793323548422921,0.1907273361184753,0.3324072617912611,0.0979945997647419,contact,contact,./data/10_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,10_contact.wav,contact
70,1765996713.5597522,0.5916147155194068,0.1224784489823029,0.1799861405101327,0.5920579412477377,0.1225302354841036,0.1802170169142405,0.8844566316055804,0.5005178650180067,edge,edge,./data/11_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,11_edge.wav,edge
87,1765996250.6174808,0.6693924932971846,0.102478448982303,0.1799861405101327,0.6697209162823168,0.1025785831062212,0.1802932032131981,0.1078268812597893,0.3010013412391822,edge,edge,./data/12_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,12_edge.wav,edge
58,1765901255.4959245,0.5916147155194068,0.132478448982303,0.1799861405101327,0.5920804231285371,0.1324556752779337,0.180236051481923,0.8842318127975859,0.5997722629563074,contact,contact,./data/13_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,13_contact.wav,contact
92,1765821645.8219616,0.6185406035083385,0.099532894865818,0.1910258971613568,0.618633917389589,0.0993127287946459,0.190710268582161,0.6657335278541623,0.2977983392882791,no_contact,no_contact,./data/14_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,14_no_contact.wav,no_contact
18,1765819431.6278658,0.6407628257305608,0.1595328948658179,0.1910258971613568,0.6408092497212017,0.1594424080269634,0.1905628792256198,0.4439802045380349,0.8990951316114545,contact,contact,./data/15_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,15_contact.wav,contact
35,1765817922.6511009,0.5852072701750052,0.149532894865818,0.1910258971613568,0.5853477694192004,0.1493451992677644,0.1906506639647764,0.9985950075580476,0.7981230440194648,edge,edge,./data/16_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,16_edge.wav,edge
16,1765900006.660257,0.6582813821860735,0.162478448982303,0.1799861405101327,0.6587205344648005,0.1624975730762189,0.1803744644004015,0.2178306994349521,0.9001912409391594,contact,contact,./data/17_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,17_contact.wav,contact
106,1765821824.893492,0.5963183812861163,0.0895328948658179,0.1910258971613568,0.5964456004660889,0.0892608911066066,0.1907115268774117,0.8876166970891632,0.1972799624078866,edge,edge,./data/18_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,18_edge.wav,edge
21,1765995928.115655,0.602725826630518,0.162478448982303,0.1799861405101327,0.6031226930781924,0.1624716943094665,0.1802171757708461,0.773809113301033,0.8999324532716354,edge,edge,./data/19_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,19_edge.wav,edge
1,1765895206.900097,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.1085842370798928,0.8957622097348868,contact,contact,./data/20_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,20_contact.wav,contact
16,1765902339.4451134,0.6582813821860735,0.162478448982303,0.1799861405101327,0.6587403773814066,0.1623372604968064,0.1803035558733564,0.2176322702688915,0.8985881151450344,contact,contact,./data/21_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,21_contact.wav,contact
41,1765995026.192072,0.6471702710749624,0.142478448982303,0.1799861405101327,0.647360281559513,0.1426189176418017,0.1799557567369042,0.3314332284878275,0.7014046865949871,no_contact,no_contact,./data/22_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,22_no_contact.wav,no_contact
52,1765821146.580891,0.6629850479527829,0.1295328948658179,0.1910258971613568,0.6630206415775266,0.1294121113707133,0.1906484288896328,0.2218662859747855,0.5987921650489533,no_contact,no_contact,./data/23_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,23_no_contact.wav,no_contact
40,1765817015.2066216,0.6629850479527829,0.139532894865818,0.1910258971613568,0.6631767231961003,0.1395749546750045,0.190891402100627,0.2203054697890483,0.700420598091866,no_contact,no_contact,./data/24_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,24_no_contact.wav,no_contact
1,1765895226.8210905,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.1085842370798928,0.8957622097348868,contact,contact,./data/25_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,25_contact.wav,contact
15,1765818439.11965,0.6740961590638941,0.1595328948658179,0.1910258971613568,0.67419960612188,0.1592712193461173,0.1908830446251558,0.1100766405312514,0.8973832448029936,contact,contact,./data/26_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,26_contact.wav,contact
95,1765821689.5215502,0.5852072701750052,0.099532894865818,0.1910258971613568,0.5853137423147172,0.0993219980032771,0.1907194340199474,0.9989352786028796,0.2978910313745919,edge,edge,./data/27_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,27_edge.wav,edge
1,1765895175.5931828,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.1085842370798928,0.8957622097348868,contact,contact,./data/28_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,28_contact.wav,contact
81,1765995471.5626783,0.602725826630518,0.112478448982303,0.1799861405101327,0.6030732104686364,0.1124604592223734,0.1800843024013611,0.7743039393965936,0.3998201024007042,no_contact,no_contact,./data/29_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,29_no_contact.wav,no_contact
56,1765817224.8689845,0.6185406035083385,0.1295328948658179,0.1910258971613568,0.6185957333100346,0.1293055768388566,0.190555202543928,0.6661153686497059,0.597726819730387,contact,contact,./data/30_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,30_contact.wav,contact
52,1765995396.392754,0.6582813821860735,0.132478448982303,0.1799861405101327,0.6586555861702885,0.1324733697973812,0.1802651103988411,0.2184801823800719,0.5999492081507823,no_contact,no_contact,./data/31_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,31_no_contact.wav,no_contact
18,1765820728.2707524,0.6407628257305608,0.1595328948658179,0.1910258971613568,0.6408828594513613,0.1592352021295145,0.1906706218487912,0.4432441072364391,0.8970230726369657,contact,contact,./data/32_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,32_contact.wav,contact
89,1765995491.1103196,0.6471702710749624,0.102478448982303,0.1799861405101327,0.6474878298219885,0.10253613807166,0.1801970360792663,0.3301577458630723,0.3005768908935708,contact,contact,./data/33_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,33_contact.wav,contact
106,1765996805.8001032,0.5916147155194068,0.0924784489823029,0.1799861405101327,0.5920439156788836,0.0925887726820446,0.1802366694151436,0.8845968872941214,0.2011032369974161,edge,edge,./data/34_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,34_edge.wav,edge
30,1765819581.1700757,0.6407628257305608,0.149532894865818,0.1910258971613568,0.6408515767223061,0.1493668829522473,0.1905560523263685,0.4435569345269908,0.798339880864293,edge,edge,./data/35_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,35_edge.wav,edge
33,1765994912.591015,0.602725826630518,0.152478448982303,0.1799861405101327,0.6031121152581133,0.1525331569233465,0.1802038719666101,0.7739148915018248,0.8005470794104355,no_contact,no_contact,./data/36_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,36_no_contact.wav,no_contact
69,1765817388.414675,0.6074294923972274,0.1195328948658179,0.1910258971613568,0.607517781302643,0.1193810283459276,0.1906948909243158,0.7768948887236218,0.4984813348010966,edge,edge,./data/37_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,37_edge.wav,edge
54,1765817195.3321953,0.6407628257305608,0.1295328948658179,0.1910258971613568,0.6407916958285453,0.1296236592336887,0.190559607286091,0.4441557434645983,0.6009076436787072,edge,edge,./data/38_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,38_edge.wav,edge
3,1765816238.4119503,0.6740961590638941,0.169532894865818,0.1910258971613568,0.6741556090637091,0.1694736282388724,0.19095877087749,0.1105166111129607,0.9994073337305448,edge,edge,./data/39_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,39_edge.wav,edge
17,1765994870.592863,0.6471702710749624,0.162478448982303,0.1799861405101327,0.64751125534335,0.1624165111472645,0.1801514827373983,0.3299234906494576,0.8993806216496159,contact,contact,./data/40_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,40_contact.wav,contact
28,1765994992.579689,0.6582813821860735,0.152478448982303,0.1799861405101327,0.6587011957250114,0.1523102171759572,0.1802602007722862,0.2180240868328431,0.7983176819365423,edge,edge,./data/41_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,41_edge.wav,edge
17,1765819416.8932123,0.6518739368416718,0.1595328948658179,0.1910258971613568,0.6519947687826596,0.1595033187476009,0.1907948474748333,0.3321250139234556,0.8997042388178291,contact,contact,./data/42_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,42_contact.wav,contact
1,1765901774.4493775,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.5999590911565512,0.3838435532792553,no_contact,no_contact,./data/43_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,43_no_contact.wav,no_contact
1,1765902044.2008457,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.5999590911565512,0.3838435532792553,no_contact,no_contact,./data/44_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,44_no_contact.wav,no_contact
1,1765902875.4493778,0.6142005609916482,0.1526146431532337,0.1802396291338303,0.6142005609916482,0.1526146431532337,0.1802396291338303,0.6630304341664752,0.8013619417093079,edge,edge,./data/45_edge.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,45_edge.wav,edge
80,1765821500.6491954,0.6185406035083385,0.1095328948658179,0.1910258971613568,0.6185663233204177,0.109347688517135,0.1905777050740801,0.6664094685458746,0.3981479365131708,no_contact,no_contact,./data/46_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,46_no_contact.wav,no_contact
1,1765894951.8113208,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.1085842370798928,0.8957622097348868,contact,contact,./data/47_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,47_contact.wav,contact
80,1765995780.1364112,0.6138369377416291,0.112478448982303,0.1799861405101327,0.6140457989749795,0.1125490729991473,0.1799754293741291,0.6645780543331627,0.4007062401684437,no_contact,no_contact,./data/48_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,48_no_contact.wav,no_contact
8,1765816625.0357063,0.6185406035083385,0.169532894865818,0.1910258971613568,0.6187091088945186,0.1692072405623665,0.190779016394516,0.664981612804866,0.996743456965485,edge,edge,./data/49_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,49_edge.wav,edge
16,1765996481.309795,0.6582813821860735,0.162478448982303,0.1799861405101327,0.6586656936196099,0.1623234020543079,0.1802588633934357,0.218379107886858,0.8984495307200498,contact,contact,./data/50_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,50_contact.wav,contact
35,1765900850.5146756,0.5805036044082957,0.152478448982303,0.1799861405101327,0.5809944112240415,0.1524422310482356,0.1802563483709336,0.9950919318425424,0.7996378206593263,edge,edge,./data/51_edge.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,51_edge.wav,edge
31,1765818646.338628,0.6296517146194496,0.149532894865818,0.1910258971613568,0.6296912883434187,0.1495534976600342,0.1905252592036626,0.5551598183158647,0.8002060279421624,contact,contact,./data/52_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,52_contact.wav,contact
1,1765894901.2006114,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.1085842370798928,0.8957622097348868,contact,contact,./data/53_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,53_contact.wav,contact
41,1765900936.9334943,0.6471702710749624,0.142478448982303,0.1799861405101327,0.6473641097851733,0.1426041758391804,0.1798710505866974,0.3313949462312239,0.701257268568774,no_contact,no_contact,./data/54_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,54_no_contact.wav,no_contact
79,1765901619.225268,0.6249480488527401,0.112478448982303,0.1799861405101327,0.6253477572609981,0.1123752444699711,0.180093348638073,0.5515584714729761,0.3989679548766819,no_contact,no_contact,./data/55_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,55_no_contact.wav,no_contact
101,1765996791.8621612,0.6471702710749624,0.0924784489823029,0.1799861405101327,0.6475878636332327,0.09249445839038,0.1803055941373264,0.3291574077506299,0.2001600940807707,contact,contact,./data/56_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,56_contact.wav,contact
14,1765994862.1917632,0.6805036044082957,0.162478448982303,0.1799861405101327,0.6805530721517757,0.1629237461567642,0.1805874666664837,-0.0004946774348002,0.9044529717446126,edge,edge,./data/57_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,57_edge.wav,edge
46,1765901042.3486156,0.5916147155194068,0.142478448982303,0.1799861405101327,0.5921281337528459,0.1424536967083649,0.1802415838162729,0.8837547065544984,0.6997524772606195,edge,edge,./data/58_edge.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,58_edge.wav,edge
1,1765902553.742729,0.6142005609916482,0.1526146431532337,0.1802396291338303,0.6142005609916482,0.1526146431532337,0.1802396291338303,0.6630304341664752,0.8013619417093079,edge,edge,./data/59_edge.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,59_edge.wav,edge
40,1765817970.0055497,0.6629850479527829,0.139532894865818,0.1910258971613568,0.6630756765420389,0.1391107422266844,0.1910785258839451,0.2213159363296624,0.6957784736086644,no_contact,no_contact,./data/60_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,60_no_contact.wav,no_contact
52,1765996161.0124629,0.6582813821860735,0.132478448982303,0.1799861405101327,0.6586907512730364,0.132334296670932,0.1803133363809465,0.2181285313525927,0.5985584768862903,no_contact,no_contact,./data/61_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,61_no_contact.wav,no_contact
3,1765819238.0476394,0.6740961590638941,0.169532894865818,0.1910258971613568,0.6741992072445918,0.1692844309526037,0.19074034378062,0.1100806293041334,0.9975153608678574,edge,edge,./data/62_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,62_edge.wav,edge
71,1765901488.9787474,0.5805036044082957,0.1224784489823029,0.1799861405101327,0.580969364067261,0.1224088945873933,0.1802279529917002,0.9953424034103476,0.4993044560509037,edge,edge,./data/63_edge.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,63_edge.wav,edge
33,1765816937.6710424,0.6074294923972274,0.149532894865818,0.1910258971613568,0.6075345904584729,0.1492078774843057,0.1906222667700986,0.7767267971653227,0.7967498261848779,no_contact,no_contact,./data/64_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,64_no_contact.wav,no_contact
1,1765895715.9021802,0.6522055933463513,0.1472738702834921,0.1879013060056733,0.6522055933463513,0.1472738702834921,0.1879013060056733,0.268218973226323,0.7927727014725824,edge,edge,./data/65_edge.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,65_edge.wav,edge
16,1765819096.377103,0.6629850479527829,0.1595328948658179,0.1910258971613568,0.6630724531629726,0.1591974247999056,0.1908236995233972,0.2213481701203257,0.896645299340876,contact,contact,./data/66_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,66_contact.wav,contact
33,1765818675.397117,0.6074294923972274,0.149532894865818,0.1910258971613568,0.6074910018704955,0.1492876495589735,0.1906650640479212,0.7771626830450964,0.7975475469315557,no_contact,no_contact,./data/67_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,67_no_contact.wav,no_contact
47,1765996149.8226228,0.5805036044082957,0.142478448982303,0.1799861405101327,0.5809350102371762,0.1425195420485993,0.1801861861585226,0.9956859417111954,0.700410930662963,edge,edge,./data/68_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,68_edge.wav,edge
32,1765820905.94357,0.6185406035083385,0.149532894865818,0.1910258971613568,0.6186715133650867,0.1492632299419227,0.1907174713619184,0.6653575680991843,0.7973033507610474,edge,edge,./data/69_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,69_edge.wav,edge
8,1765819992.4059646,0.6185406035083385,0.169532894865818,0.1910258971613568,0.6184283168227146,0.1690676549868768,0.1905076937635418,0.6677895335229058,0.9953476012105884,edge,edge,./data/70_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,70_edge.wav,edge
76,1765901555.50258,0.6582813821860735,0.112478448982303,0.1799861405101327,0.6586642061102519,0.1125062794540728,0.1803005196749159,0.2183939829804382,0.400278304717699,contact,contact,./data/71_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,71_contact.wav,contact
1,1765901824.757906,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.5999590911565512,0.3838435532792553,no_contact,no_contact,./data/72_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,72_no_contact.wav,no_contact
71,1765995104.7122152,0.5805036044082957,0.1224784489823029,0.1799861405101327,0.5809072151548323,0.122504401709489,0.1801629063215666,0.995963892534634,0.500259527271861,edge,edge,./data/73_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,73_edge.wav,edge
1,1765901819.1938157,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.6205076952926406,0.1108628043102285,0.1853858732276047,0.5999590911565512,0.3838435532792553,no_contact,no_contact,./data/74_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,74_no_contact.wav,no_contact
1,1765894977.1197877,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.6681690669609943,0.1575728211097226,0.1807415665588373,0.1085842370798928,0.8957622097348868,contact,contact,./data/75_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,75_contact.wav,contact
52,1765901129.8746135,0.6582813821860735,0.132478448982303,0.1799861405101327,0.6586661055791928,0.1324369853501041,0.1803042030733241,0.218374988291029,0.5995853636780119,no_contact,no_contact,./data/76_no_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,76_no_contact.wav,no_contact
111,1765996312.0921175,0.6693924932971846,0.0824784489823029,0.1799861405101327,0.6697833727711484,0.0824001420015449,0.1803281464512615,0.107202316371473,0.0992169301924192,contact,contact,./data/77_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,77_contact.wav,contact
104,1765996800.2286768,0.6138369377416291,0.0924784489823029,0.1799861405101327,0.6140723343873031,0.0926184767233201,0.1800187458258841,0.664312700209926,0.2014002774101718,no_contact,no_contact,./data/78_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,78_no_contact.wav,no_contact
18,1765900048.9825056,0.6360591599638513,0.162478448982303,0.1799861405101327,0.6364633035207152,0.1624198464941199,0.1802678534612979,0.4404030088758049,0.8994139751181692,contact,contact,./data/79_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,79_contact.wav,contact
103,1765821780.7810175,0.6296517146194496,0.0895328948658179,0.1910258971613568,0.6297330125809679,0.0892955927747946,0.1906028007332718,0.5547425759403725,0.1976269790897666,no_contact,no_contact,./data/80_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,80_no_contact.wav,no_contact
83,1765995788.5147638,0.5805036044082957,0.112478448982303,0.1799861405101327,0.5809030759869555,0.1124657715180187,0.1801829448547884,0.9960052842134028,0.3998732253571578,edge,edge,./data/81_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,81_edge.wav,edge
56,1765995065.4443054,0.6138369377416291,0.132478448982303,0.1799861405101327,0.6142488495915954,0.13245443543473,0.1801901637615931,0.6625475481670031,0.5997598645242702,contact,contact,./data/82_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,82_contact.wav,contact
88,1765995488.3202913,0.6582813821860735,0.102478448982303,0.1799861405101327,0.6586221081346479,0.1024678405169177,0.1802794953469151,0.2188149627364777,0.2998939153461475,edge,edge,./data/83_edge.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,83_edge.wav,edge
18,1765900048.9825852,0.6360591599638513,0.162478448982303,0.1799861405101327,0.6364633035207152,0.1624198464941199,0.1802678534612979,0.4404030088758049,0.8994139751181692,contact,contact,./data/84_contact.wav,WS3,B_empty,data/collected_data_runs_2025_12_16_v3_proper_data_to_use,84_contact.wav,contact
17,1765820713.6016548,0.6518739368416718,0.1595328948658179,0.1910258971613568,0.6520101222136198,0.1592648243640542,0.1906460185159004,0.3319714796138541,0.8973192949823622,contact,contact,./data/85_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,85_contact.wav,contact
17,1765819110.7745874,0.6518739368416718,0.1595328948658179,0.1910258971613568,0.6519911976712074,0.1594060913606956,0.1907412431764673,0.3321607250379778,0.8987319649487768,contact,contact,./data/86_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_15_v2_2_workspace3_squares_cutout_relabeled,86_contact.wav,contact
93,1765996772.3462431,0.602725826630518,0.102478448982303,0.1799861405101327,0.6031254108282673,0.1025375123076704,0.1801803962080321,0.7737819358002842,0.3005906332536742,no_contact,no_contact,./data/87_no_contact.wav,WS3,C_full,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,87_no_contact.wav,no_contact
