point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
77,1767707132.4452565,0.6476135112786577,-0.0730670399586525,0.1835705705364144,0.6478107224535556,-0.0729505521626271,0.1839237222170222,0.3313612215843543,0.4011648779602539,contact,contact,./data/13_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,13_contact.wav,contact
3,1768497176.8219783,0.66983573350088,-0.0130670399586525,0.1835705705364144,0.6701099961615451,-0.0127831597859035,0.183902274900069,0.1083684845044596,1.0028388017274903,edge,edge,./data/14_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,14_edge.wav,edge
14,1767705470.7984822,0.6809468446119911,-0.0230670399586525,0.1835705705364144,0.6810163438270557,-0.0229775500109554,0.1838893385236059,-0.000694992150646,0.9008948994769712,edge,edge,./data/15_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,15_edge.wav,edge
44,1768495253.3543508,0.6142801779453244,-0.0430670399586525,0.1835705705364144,0.6144467030522576,-0.0427774801127285,0.1835788906481751,0.6650014155973352,0.7028955984592402,no_contact,no_contact,./data/16_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,16_no_contact.wav,no_contact
58,1768494435.4449592,0.5920579557231022,-0.0530670399586525,0.1835705705364144,0.5922462494223304,-0.0527508748831356,0.1835359826589505,0.8870059518966069,0.6031616507551698,no_contact,no_contact,./data/17_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,17_no_contact.wav,no_contact
79,1767706277.9796667,0.6253912890564355,-0.0730670399586525,0.1835705705364144,0.6254152192046427,-0.072942994659309,0.1835585573881646,0.5553162540734836,0.401240452993435,no_contact,no_contact,./data/18_no_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,18_no_contact.wav,no_contact
26,1768497334.1467912,0.6809468446119911,-0.0330670399586525,0.1835705705364144,0.6810533684940365,-0.0328012221291354,0.1840580023836653,-0.0010652388204546,0.8026581782951716,edge,edge,./data/19_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,19_edge.wav,edge
111,1768497008.389881,0.66983573350088,-0.1030670399586525,0.1835705705364144,0.6701169085361595,-0.1028977820422048,0.183945569245607,0.108299360758316,0.1016925791644776,contact,contact,./data/20_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,20_contact.wav,contact
2,1768494041.1490672,0.6809468446119911,-0.0130670399586525,0.1835705705364144,0.6809738818420923,-0.0128508226741304,0.1835697302966422,-0.0002703723010122,1.0021621728452212,no_contact,no_contact,./data/21_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,21_no_contact.wav,no_contact
131,1768495852.7122433,0.5809468446119911,-0.1130670399586525,0.1835705705364144,0.5812613425326678,-0.1128737235014077,0.1836326647930952,0.9968550207932328,0.0019331645724481,no_contact,no_contact,./data/22_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,22_no_contact.wav,no_contact
16,1768497267.558323,0.6587246223897688,-0.0230670399586525,0.1835705705364144,0.6589750258734925,-0.0229516683089701,0.183836362169866,0.2197181873849851,0.901153716496824,contact,contact,./data/23_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,23_contact.wav,contact
83,1768496823.6389658,0.5809468446119911,-0.0730670399586525,0.1835705705364144,0.5813080272691633,-0.0728835308782117,0.1837368072648382,0.9963881734282778,0.4018350908044082,edge,edge,./data/24_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,24_edge.wav,edge
102,1768495648.4786768,0.6365024001675467,-0.0930670399586525,0.1835705705364144,0.6367316132639368,-0.0930110538964231,0.1835817733364484,0.4421523134805428,0.2005598606222948,no_contact,no_contact,./data/25_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,25_no_contact.wav,no_contact
71,1767706188.6816163,0.5809468446119911,-0.0630670399586525,0.1835705705364144,0.5810422094484896,-0.0630181211140153,0.1836596236650895,0.9990463516350148,0.5004891884463726,edge,edge,./data/26_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,26_edge.wav,edge
65,1768497604.2604887,0.6476135112786577,-0.0630670399586525,0.1835705705364144,0.6478619684686552,-0.0628643406031723,0.1837812837417734,0.3308487614333589,0.5020269935548025,contact,contact,./data/27_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,27_contact.wav,contact
54,1768497530.1749103,0.6365024001675467,-0.0530670399586525,0.1835705705364144,0.6367604136990529,-0.0528403828873042,0.1837375157716702,0.4418643091293818,0.6022665707134831,contact,contact,./data/28_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,28_contact.wav,contact
5,1768494064.9940934,0.6476135112786577,-0.0130670399586525,0.1835705705364144,0.6477923029022428,-0.0130139950647439,0.1834423391503682,0.3315454170974831,1.0005304489390865,no_contact,no_contact,./data/29_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,29_no_contact.wav,no_contact
27,1767705632.1214175,0.66983573350088,-0.0330670399586525,0.1835705705364144,0.6698948274156438,-0.032907063890357,0.1837002089796985,0.1105201719634729,0.8015997606829557,edge,edge,./data/30_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,30_edge.wav,edge
53,1768494395.5424535,0.6476135112786577,-0.0530670399586525,0.1835705705364144,0.6477829705689613,-0.0528038280469273,0.1835384844054238,0.3316387404302979,0.602632119117252,no_contact,no_contact,./data/31_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,31_no_contact.wav,no_contact
46,1768494352.5312705,0.5920579557231022,-0.0430670399586525,0.1835705705364144,0.5923358493696147,-0.0428772960944035,0.1836107605587915,0.8861099524237639,0.7018974386424907,no_contact,no_contact,./data/32_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,32_no_contact.wav,no_contact
35,1768497405.4171498,0.5809468446119911,-0.0330670399586525,0.1835705705364144,0.5811850926161928,-0.0328865949728104,0.1836448744238957,0.9976175199579832,0.801804449858421,edge,edge,./data/33_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,33_edge.wav,edge
47,1767705893.4834156,0.5809468446119911,-0.0430670399586525,0.1835705705364144,0.5810029663028959,-0.0429099330138519,0.1836295085659724,0.9994387830909516,0.7015710694480067,edge,edge,./data/34_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,34_edge.wav,edge
31,1768494245.6287146,0.6253912890564355,-0.0330670399586525,0.1835705705364144,0.6255526189862813,-0.0328899329412052,0.1835214708813932,0.5539422562570974,0.8017710701744735,no_contact,no_contact,./data/35_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,35_no_contact.wav,no_contact
113,1768497024.3667684,0.6476135112786577,-0.1030670399586525,0.1835705705364144,0.6479107697183619,-0.1028465668131722,0.1838958449859025,0.3303607489362915,0.102204731454803,contact,contact,./data/36_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,36_contact.wav,contact
14,1767705470.7985373,0.6809468446119911,-0.0230670399586525,0.1835705705364144,0.6810163438270557,-0.0229775500109554,0.1838893385236059,-0.000694992150646,0.9008948994769712,edge,edge,./data/37_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,37_edge.wav,edge
6,1767706634.4548745,0.6365024001675467,-0.0130670399586525,0.1835705705364144,0.6367086519676654,-0.0129382187468061,0.1838739896304849,0.4423819264432572,1.0012882121184643,edge,edge,./data/38_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,38_edge.wav,edge
56,1767705998.8933942,0.6142801779453244,-0.0530670399586525,0.1835705705364144,0.6143358845107029,-0.0529439570111279,0.1836522452039888,0.6661096010128822,0.6012308294752464,contact,contact,./data/39_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,39_contact.wav,contact
103,1768496957.559739,0.6253912890564355,-0.0930670399586525,0.1835705705364144,0.6257542799541459,-0.0928363702749855,0.1839396867993839,0.5519256465784518,0.2023066968366701,contact,contact,./data/40_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,40_contact.wav,contact
113,1768495722.9104023,0.6476135112786577,-0.1030670399586525,0.1835705705364144,0.647774095505908,-0.1028967557391221,0.1834974830023306,0.3317274910608304,0.1017028421953039,no_contact,no_contact,./data/41_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,41_no_contact.wav,no_contact
26,1768496421.173555,0.6809468446119911,-0.0330670399586525,0.1835705705364144,0.6810329375323292,-0.0326821197447984,0.1839820433832153,-0.0008609292033812,0.8038492021385413,edge,edge,./data/42_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,42_edge.wav,edge
7,1767705395.911842,0.6253912890564355,-0.0130670399586525,0.1835705705364144,0.625432514868869,-0.0128957112077856,0.1836513809095399,0.555143297431221,1.0017132875086694,edge,edge,./data/43_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,43_edge.wav,edge
15,1767706693.1141255,0.66983573350088,-0.0230670399586525,0.1835705705364144,0.670068491699874,-0.0230355928018991,0.183949898737454,0.1087835291211702,0.9003144715675344,contact,contact,./data/44_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,44_contact.wav,contact
57,1768496642.0625446,0.6031690668342133,-0.0530670399586525,0.1835705705364144,0.6034247152491646,-0.0528654286708545,0.1836822366602342,0.7752212936282645,0.6020161128779802,contact,contact,./data/45_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,45_contact.wav,contact
70,1768496732.9292438,0.5920579557231022,-0.0630670399586525,0.1835705705364144,0.5923487842839864,-0.0628518973835383,0.183725542089009,0.8859806032800468,0.5021514257511426,contact,contact,./data/46_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,46_contact.wav,contact
104,1767707322.6696253,0.6142801779453244,-0.0930670399586525,0.1835705705364144,0.6144450201801992,-0.0929989437649121,0.1837011081875008,0.6650182443179189,0.2006809619374044,no_contact,no_contact,./data/47_no_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,47_no_contact.wav,no_contact
99,1768496925.6269178,0.66983573350088,-0.0930670399586525,0.1835705705364144,0.6701228069494991,-0.0928233918901395,0.1839375467433473,0.1082403766249195,0.2024364806851301,contact,contact,./data/48_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,48_contact.wav,contact
19,1768496378.784778,0.6253912890564355,-0.0230670399586525,0.1835705705364144,0.6256991559361303,-0.0228433227079589,0.1838605188542677,0.5524768867586073,0.9022371725069364,contact,contact,./data/49_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,49_contact.wav,contact
110,1768494785.8485954,0.6809468446119911,-0.1030670399586525,0.1835705705364144,0.6809899370843255,-0.1027931027891114,0.1838111524122946,-0.0004309247233447,0.1027393716954115,no_contact,no_contact,./data/50_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,50_no_contact.wav,no_contact
58,1767707005.359825,0.5920579557231022,-0.0530670399586525,0.1835705705364144,0.5922641639782441,-0.0530000932906798,0.1838453483596467,0.8868268063374698,0.6006694666797275,contact,contact,./data/51_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,51_contact.wav,contact
95,1768495606.05732,0.5809468446119911,-0.0830670399586525,0.1835705705364144,0.5811448730765861,-0.0828966887388698,0.1835361365051256,0.9980197153540497,0.3017035121978277,no_contact,no_contact,./data/52_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,52_no_contact.wav,no_contact
8,1767705410.5088904,0.6142801779453244,-0.0130670399586525,0.1835705705364144,0.6143071980863206,-0.0128604322842105,0.1836351279944229,0.6663964652567047,1.0020660767444205,edge,edge,./data/53_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,53_edge.wav,edge
59,1768497569.7314477,0.5809468446119911,-0.0530670399586525,0.1835705705364144,0.5812772806126778,-0.0529644021563587,0.1837328683605738,0.9966956399931328,0.6010263780229385,edge,edge,./data/54_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,54_edge.wav,edge
62,1767706059.5195673,0.6809468446119911,-0.0630670399586525,0.1835705705364144,0.6810176438012656,-0.0629504197345832,0.1838801429092931,-0.0007079918927455,0.501166202240693,edge,edge,./data/55_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,55_edge.wav,edge
77,1767706249.1359136,0.6476135112786577,-0.0730670399586525,0.1835705705364144,0.6476740679796787,-0.0729488985041104,0.1836776082940894,0.3327277663231233,0.401181414545421,contact,contact,./data/56_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,56_contact.wav,contact
57,1767706013.3396814,0.6031690668342133,-0.0530670399586525,0.1835705705364144,0.6032252074655214,-0.0529576645120959,0.1836738041535003,0.7772163714646965,0.6010937544655661,contact,contact,./data/57_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,57_contact.wav,contact
81,1767706307.5825124,0.6031690668342133,-0.0730670399586525,0.1835705705364144,0.6032382038793509,-0.073004323977943,0.183648528903291,0.7770864073264019,0.4006271598070949,no_contact,no_contact,./data/58_no_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,58_no_contact.wav,no_contact
44,1768496551.6021795,0.6142801779453244,-0.0430670399586525,0.1835705705364144,0.6145346438040418,-0.0428694140444025,0.1836810128862574,0.6641220080794932,0.7019762591425003,contact,contact,./data/59_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,59_contact.wav,contact
52,1768497514.21398,0.6587246223897688,-0.0530670399586525,0.1835705705364144,0.6589220308743557,-0.0529030692745978,0.1837159716506735,0.2202481373763531,0.6016397068405474,contact,contact,./data/60_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,60_contact.wav,contact
77,1768494560.637843,0.6476135112786577,-0.0730670399586525,0.1835705705364144,0.6477616078604418,-0.072826508399908,0.1835376032220546,0.3318523675154928,0.402405315587445,no_contact,no_contact,./data/61_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,61_no_contact.wav,no_contact
2,1768494041.1490188,0.6809468446119911,-0.0130670399586525,0.1835705705364144,0.6809738818420923,-0.0128508226741304,0.1835697302966422,-0.0002703723010122,1.0021621728452212,no_contact,no_contact,./data/62_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,62_no_contact.wav,no_contact
76,1768497678.8268285,0.6587246223897688,-0.0730670399586525,0.1835705705364144,0.6590175716186539,-0.0729637367431498,0.1838352528499063,0.2192927299333713,0.401033032155027,contact,contact,./data/63_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,63_contact.wav,contact
71,1768497651.9149592,0.5809468446119911,-0.0630670399586525,0.1835705705364144,0.5812295507802073,-0.0627884595186692,0.1837571169334604,0.9971729383178376,0.502785804399833,edge,edge,./data/64_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,64_edge.wav,edge
101,1768496941.5273848,0.6476135112786577,-0.0930670399586525,0.1835705705364144,0.6479428852436012,-0.0928764143365044,0.1838652244352064,0.3300395936838985,0.2019062562214815,contact,contact,./data/65_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,65_contact.wav,contact
52,1768495303.9610074,0.6587246223897688,-0.0530670399586525,0.1835705705364144,0.6588994743238141,-0.0529839736327646,0.1835560803731866,0.2204737028817693,0.600830663258879,no_contact,no_contact,./data/66_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,66_no_contact.wav,no_contact
112,1768497016.3977945,0.6587246223897688,-0.1030670399586525,0.1835705705364144,0.6589689515729309,-0.1028793438978588,0.1837821153758258,0.2197789303906017,0.1018769606079376,contact,contact,./data/67_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,67_contact.wav,contact
4,1768497184.761731,0.6587246223897688,-0.0130670399586525,0.1835705705364144,0.6589526339768159,-0.0127935596566033,0.1838454667582605,0.2199421063517515,1.002734803020492,edge,edge,./data/68_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,68_edge.wav,edge
56,1768494419.4654064,0.6142801779453244,-0.0530670399586525,0.1835705705364144,0.6145377247547055,-0.0529157763762702,0.1836147925557738,0.6640911985728561,0.601512635823823,no_contact,no_contact,./data/69_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,69_no_contact.wav,no_contact
89,1767706397.4853303,0.6476135112786577,-0.0830670399586525,0.1835705705364144,0.6476836954821866,-0.0829165682158248,0.1836813988379745,0.3326314912980445,0.3015047174282776,contact,contact,./data/70_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,70_contact.wav,contact
70,1768497643.996992,0.5920579557231022,-0.0630670399586525,0.1835705705364144,0.5924109914323549,-0.0629119811597375,0.183775745767876,0.8853585317963621,0.5015505879891503,contact,contact,./data/71_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,71_contact.wav,contact
35,1768497405.4171395,0.5809468446119911,-0.0330670399586525,0.1835705705364144,0.5811850926161928,-0.0328865949728104,0.1836448744238957,0.9976175199579832,0.801804449858421,edge,edge,./data/72_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,72_edge.wav,edge
119,1767707431.6660976,0.5809468446119911,-0.1030670399586525,0.1835705705364144,0.5812398349842673,-0.1029712862072149,0.1840038578751109,0.9970700962772374,0.1009575375143763,edge,edge,./data/73_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,73_edge.wav,edge
104,1768496965.550743,0.6142801779453244,-0.0930670399586525,0.1835705705364144,0.6146152044148491,-0.0928359867820724,0.183851224291224,0.6633164019714202,0.2023105317658016,contact,contact,./data/74_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,74_contact.wav,contact
65,1767706102.741825,0.6476135112786577,-0.0630670399586525,0.1835705705364144,0.647671171438537,-0.0628949540908949,0.183687202967848,0.3327567317345404,0.5017208586775768,edge,edge,./data/75_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,75_edge.wav,edge
87,1767706368.3986373,0.66983573350088,-0.0830670399586525,0.1835705705364144,0.6699009277343643,-0.0830039898825482,0.1836881835613029,0.1104591687762679,0.3006305007610438,edge,edge,./data/76_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,76_edge.wav,edge
115,1768495738.7800431,0.6253912890564355,-0.1030670399586525,0.1835705705364144,0.6255731861734265,-0.1028350485952753,0.1835360680849452,0.5537365843856458,0.1023199136337721,no_contact,no_contact,./data/77_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,77_no_contact.wav,no_contact
113,1767707382.9759762,0.6476135112786577,-0.1030670399586525,0.1835705705364144,0.6478168467390875,-0.103021972617131,0.1838391618584814,0.3312999787290361,0.1004506734152155,contact,contact,./data/78_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,78_contact.wav,contact
8,1768496303.73586,0.6142801779453244,-0.0130670399586525,0.1835705705364144,0.6145407206070076,-0.0126917340887252,0.1838122449630953,0.6640612400498349,1.0037530586992731,edge,edge,./data/79_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,79_edge.wav,edge
76,1767707124.476015,0.6587246223897688,-0.0730670399586525,0.1835705705364144,0.6589497250947711,-0.0729834097543438,0.1839340745089138,0.2199711951721994,0.4008363020430877,contact,contact,./data/80_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,80_contact.wav,contact
14,1767705470.798544,0.6809468446119911,-0.0230670399586525,0.1835705705364144,0.6810163438270557,-0.0229775500109554,0.1838893385236059,-0.000694992150646,0.9008948994769712,edge,edge,./data/81_edge.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,81_edge.wav,edge
15,1768497259.5475812,0.66983573350088,-0.0230670399586525,0.1835705705364144,0.6701314570576135,-0.0229728426735475,0.1838786661381907,0.108153875543776,0.9009419728510506,contact,contact,./data/82_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,82_contact.wav,contact
99,1768496925.626908,0.66983573350088,-0.0930670399586525,0.1835705705364144,0.6701228069494991,-0.0928233918901395,0.1839375467433473,0.1082403766249195,0.2024364806851301,contact,contact,./data/83_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,83_contact.wav,contact
71,1768496740.8096423,0.5809468446119911,-0.0630670399586525,0.1835705705364144,0.581244960678357,-0.0628980594390165,0.1837365558999613,0.9970188393363412,0.5016898051963605,edge,edge,./data/84_edge.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,84_edge.wav,edge
57,1767706013.339788,0.6031690668342133,-0.0530670399586525,0.1835705705364144,0.6032252074655214,-0.0529576645120959,0.1836738041535003,0.7772163714646965,0.6010937544655661,contact,contact,./data/85_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,85_contact.wav,contact
40,1767705793.0683763,0.6587246223897688,-0.0430670399586525,0.1835705705364144,0.6587945658047488,-0.0430002697912295,0.183716762110909,0.2215227880724224,0.70066770167423,no_contact,no_contact,./data/86_no_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,86_no_contact.wav,no_contact
